@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute accLH {0,1,2,3,4,5}
@attribute buttonsLH {0,1,2,3}
@attribute accRH {0,1,2,3,4,5}
@attribute buttonsRH {0,1,2,3}

@data
2983,'2018/04/23 23:14:50:567',129,519,460,253,0,0,472,515,269,1,0,?,?,?,2
2984,'2018/04/23 23:14:50:571',129,519,460,253,0,0,472,515,269,1,0,?,?,?,2
2985,'2018/04/23 23:14:50:664',129,519,460,253,0,0,472,515,269,1,0,?,?,?,2
2986,'2018/04/23 23:14:50:668',129,519,460,253,0,0,472,515,269,1,0,?,?,?,2
2987,'2018/04/23 23:14:50:762',129,476,511,269,1,0,476,511,269,1,0,?,?,?,2
2988,'2018/04/23 23:14:50:859',129,476,522,238,1,0,476,522,238,1,0,?,?,?,2
2989,'2018/04/23 23:14:50:955',129,460,511,269,1,0,460,511,269,1,0,?,?,?,2
2990,'2018/04/23 23:14:51:048',129,519,464,253,0,0,460,511,269,1,0,?,?,?,2
2991,'2018/04/23 23:14:51:050',129,519,464,253,0,0,460,511,269,1,0,?,?,?,2
2992,'2018/04/23 23:14:51:144',129,519,464,253,0,0,460,511,269,1,0,?,?,?,2
2993,'2018/04/23 23:14:51:146',129,519,464,253,0,0,460,511,269,1,0,?,?,?,2
2994,'2018/04/23 23:14:51:242',129,476,522,245,1,0,476,522,245,1,0,?,?,?,2
2995,'2018/04/23 23:14:51:337',129,519,464,253,0,0,476,522,245,1,0,?,?,?,2
2996,'2018/04/23 23:14:51:341',129,519,464,253,0,0,476,522,245,1,0,?,?,?,2
2997,'2018/04/23 23:14:51:436',129,468,511,253,1,0,468,511,253,1,0,?,?,?,2
2998,'2018/04/23 23:14:51:529',129,519,464,253,0,0,468,511,253,1,0,?,?,?,2
2999,'2018/04/23 23:14:51:531',129,519,464,253,0,0,468,511,253,1,0,?,?,?,2
3000,'2018/04/23 23:14:51:624',129,515,460,253,0,0,468,511,253,1,0,?,?,?,2
3001,'2018/04/23 23:14:51:626',129,515,460,253,0,0,468,511,253,1,0,?,?,?,2
3002,'2018/04/23 23:14:51:723',129,452,503,253,1,0,452,503,253,1,0,?,?,?,2
3003,'2018/04/23 23:14:51:818',129,479,511,257,1,0,479,511,257,1,0,?,?,?,2
3004,'2018/04/23 23:14:51:914',129,448,511,249,1,0,448,511,249,1,0,?,?,?,2
3005,'2018/04/23 23:14:52:008',129,519,464,253,0,0,448,511,249,1,0,?,?,?,2
3006,'2018/04/23 23:14:52:014',129,519,464,253,0,0,448,511,249,1,0,?,?,?,2
3007,'2018/04/23 23:14:52:104',129,519,460,253,0,0,448,511,249,1,0,?,?,?,2
3008,'2018/04/23 23:14:52:108',129,519,460,253,0,0,448,511,249,1,0,?,?,?,2
3009,'2018/04/23 23:14:52:202',129,479,507,265,1,0,479,507,265,1,0,?,?,?,2
3010,'2018/04/23 23:14:52:298',129,456,519,245,1,0,456,519,245,1,0,?,?,?,2
3011,'2018/04/23 23:14:52:395',129,456,499,273,1,0,456,499,273,1,0,?,?,?,2
3040,'2018/04/23 23:14:58:350',130,519,460,253,0,0,491,456,245,0,1,?,?,?,3
3039,'2018/04/23 23:14:58:251',130,515,460,253,0,0,491,456,245,0,1,?,?,?,3
3038,'2018/04/23 23:14:58:248',130,515,460,253,0,0,491,456,245,0,1,?,?,?,3
3037,'2018/04/23 23:14:58:154',130,491,456,245,0,1,491,456,245,0,1,?,?,?,3
3036,'2018/04/23 23:14:58:057',130,511,472,234,0,1,511,472,234,0,1,?,?,?,3
3035,'2018/04/23 23:14:57:963',130,483,452,261,0,1,483,452,261,0,1,?,?,?,3
3034,'2018/04/23 23:14:57:867',130,519,464,253,0,0,515,487,230,0,1,?,?,?,3
3033,'2018/04/23 23:14:57:865',130,519,464,253,0,0,515,487,230,0,1,?,?,?,3
3032,'2018/04/23 23:14:57:770',130,519,460,257,0,0,515,487,230,0,1,?,?,?,3
3031,'2018/04/23 23:14:57:769',130,519,460,257,0,0,515,487,230,0,1,?,?,?,3
3030,'2018/04/23 23:14:57:675',130,515,487,230,0,1,515,487,230,0,1,?,?,?,3
3029,'2018/04/23 23:14:57:579',130,491,468,257,0,1,491,468,257,0,1,?,?,?,3
3028,'2018/04/23 23:14:57:482',130,511,487,230,0,1,511,487,230,0,1,?,?,?,3
3027,'2018/04/23 23:14:57:388',130,519,460,253,0,0,503,468,249,0,1,?,?,?,3
3026,'2018/04/23 23:14:57:385',130,519,460,253,0,0,503,468,249,0,1,?,?,?,3
3025,'2018/04/23 23:14:57:290',130,519,460,253,0,0,503,468,249,0,1,?,?,?,3
3024,'2018/04/23 23:14:57:288',130,519,460,253,0,0,503,468,249,0,1,?,?,?,3
3023,'2018/04/23 23:14:57:195',130,503,468,249,0,1,503,468,249,0,1,?,?,?,3
3022,'2018/04/23 23:14:57:099',130,503,468,234,0,1,503,468,234,0,1,?,?,?,3
3021,'2018/04/23 23:14:57:002',130,507,472,241,0,1,507,472,241,0,1,?,?,?,3
3020,'2018/04/23 23:14:56:908',130,519,460,253,0,0,491,456,249,0,1,?,?,?,3
3019,'2018/04/23 23:14:56:905',130,519,460,253,0,0,491,456,249,0,1,?,?,?,3
3018,'2018/04/23 23:14:56:810',130,519,460,253,0,0,491,456,249,0,1,?,?,?,3
3017,'2018/04/23 23:14:56:808',130,519,460,253,0,0,491,456,249,0,1,?,?,?,3
3016,'2018/04/23 23:14:56:716',130,491,456,249,0,1,491,456,249,0,1,?,?,?,3
3015,'2018/04/23 23:14:56:618',130,507,479,230,0,1,507,479,230,0,1,?,?,?,3
3014,'2018/04/23 23:14:56:523',130,495,468,257,0,1,495,468,257,0,1,?,?,?,3
3013,'2018/04/23 23:14:56:428',130,515,460,253,0,0,503,483,230,0,1,?,?,?,3
3012,'2018/04/23 23:14:56:424',130,515,460,253,0,0,503,483,230,0,1,?,?,?,3
3429,'2018/04/23 23:18:23:774',135,534,491,238,0,0,526,581,273,0,0,?,?,?,?
3430,'2018/04/23 23:18:23:776',135,534,491,238,0,0,526,581,273,0,0,?,?,?,?
3431,'2018/04/23 23:18:23:870',135,534,491,238,0,0,519,632,210,0,0,?,?,?,?
3432,'2018/04/23 23:18:23:873',135,534,491,238,0,0,519,632,210,0,0,?,?,?,?
3433,'2018/04/23 23:18:23:965',135,534,491,238,0,0,507,593,265,0,0,?,?,?,?
3434,'2018/04/23 23:18:23:967',135,534,491,238,0,0,507,593,265,0,0,?,?,?,?
3435,'2018/04/23 23:18:24:061',135,534,491,238,0,0,511,593,288,0,0,?,?,?,?
3436,'2018/04/23 23:18:24:063',135,534,491,238,0,0,511,593,288,0,0,?,?,?,?
3437,'2018/04/23 23:18:24:160',135,534,479,253,0,0,534,479,253,0,0,?,?,?,?
3438,'2018/04/23 23:18:24:253',135,534,479,253,0,0,495,682,222,0,0,?,?,?,?
3439,'2018/04/23 23:18:24:256',135,534,479,253,0,0,495,682,222,0,0,?,?,?,?
3440,'2018/04/23 23:18:24:349',135,534,479,253,0,0,534,671,175,0,0,?,?,?,?
3441,'2018/04/23 23:18:24:351',135,534,479,253,0,0,534,671,175,0,0,?,?,?,?
3442,'2018/04/23 23:18:24:446',135,534,479,253,0,0,561,565,292,0,0,?,?,?,?
3443,'2018/04/23 23:18:24:448',135,534,479,253,0,0,561,565,292,0,0,?,?,?,?
3444,'2018/04/23 23:18:24:542',135,534,479,253,0,0,499,507,312,0,0,?,?,?,?
3445,'2018/04/23 23:18:24:547',135,534,479,253,0,0,499,507,312,0,0,?,?,?,?
3446,'2018/04/23 23:18:24:638',135,534,479,253,0,0,491,483,296,0,0,?,?,?,?
3447,'2018/04/23 23:18:24:640',135,534,479,253,0,0,491,483,296,0,0,?,?,?,?
3448,'2018/04/23 23:18:24:734',135,534,479,253,0,0,456,476,277,0,0,?,?,?,?
3449,'2018/04/23 23:18:24:737',135,534,479,253,0,0,456,476,277,0,0,?,?,?,?
3450,'2018/04/23 23:18:24:832',135,538,456,269,0,0,538,456,269,0,0,?,?,?,?
3451,'2018/04/23 23:18:25:021',135,538,460,269,0,0,491,491,245,0,0,?,?,?,?
3452,'2018/04/23 23:18:25:023',135,538,460,269,0,0,491,491,245,0,0,?,?,?,?
3453,'2018/04/23 23:18:25:118',135,538,460,269,0,0,495,495,245,0,0,?,?,?,?
3454,'2018/04/23 23:18:25:120',135,538,460,269,0,0,495,495,245,0,0,?,?,?,?
3455,'2018/04/23 23:18:25:215',135,526,468,257,0,0,526,468,257,0,0,?,?,?,?
3456,'2018/04/23 23:18:25:309',135,526,468,257,0,0,507,495,245,0,0,?,?,?,?
3457,'2018/04/23 23:18:25:316',135,526,468,257,0,0,507,495,245,0,0,?,?,?,?
3458,'2018/04/23 23:18:25:405',135,526,468,257,0,0,503,483,253,0,0,?,?,?,?
3459,'2018/04/23 23:18:25:407',135,526,468,257,0,0,503,483,253,0,0,?,?,?,?
3460,'2018/04/23 23:18:25:503',135,526,468,261,0,0,526,468,261,0,0,?,?,?,?
3461,'2018/04/23 23:18:25:599',135,526,472,257,0,0,526,472,257,0,0,?,?,?,?
3462,'2018/04/23 23:18:25:693',135,526,472,257,0,0,491,479,253,0,0,?,?,?,?
3463,'2018/04/23 23:18:25:696',135,526,472,257,0,0,491,479,253,0,0,?,?,?,?
3464,'2018/04/23 23:18:25:790',135,526,472,257,0,0,503,472,257,0,0,?,?,?,?
3465,'2018/04/23 23:18:25:792',135,526,472,257,0,0,503,472,257,0,0,?,?,?,?
3466,'2018/04/23 23:18:25:885',135,526,472,257,0,0,499,483,253,0,0,?,?,?,?
3467,'2018/04/23 23:18:25:887',135,526,472,257,0,0,499,483,253,0,0,?,?,?,?
3468,'2018/04/23 23:18:25:983',135,526,472,257,0,0,526,472,257,0,0,?,?,?,?
3469,'2018/04/23 23:18:26:077',135,526,472,257,0,0,495,479,253,0,0,?,?,?,?
3470,'2018/04/23 23:18:26:080',135,526,472,257,0,0,495,479,253,0,0,?,?,?,?
3471,'2018/04/23 23:18:26:174',135,526,472,257,0,0,499,479,249,0,0,?,?,?,?
3472,'2018/04/23 23:18:26:178',135,526,472,257,0,0,499,479,249,0,0,?,?,?,?
3473,'2018/04/23 23:18:26:270',135,526,472,257,0,0,503,479,249,0,0,?,?,?,?
3474,'2018/04/23 23:18:26:271',135,526,472,257,0,0,503,479,249,0,0,?,?,?,?
3475,'2018/04/23 23:18:26:367',135,522,476,253,0,0,522,476,253,0,0,?,?,?,?
3476,'2018/04/23 23:18:26:462',135,522,476,253,0,0,503,483,245,0,0,?,?,?,?
3477,'2018/04/23 23:18:26:465',135,522,476,253,0,0,503,483,245,0,0,?,?,?,?
3478,'2018/04/23 23:18:26:557',135,522,476,253,0,0,507,479,249,0,0,?,?,?,?
3479,'2018/04/23 23:18:26:560',135,522,476,253,0,0,507,479,249,0,0,?,?,?,?
3480,'2018/04/23 23:18:26:653',135,522,476,253,0,0,507,479,238,0,0,?,?,?,?
3481,'2018/04/23 23:18:26:655',135,522,476,253,0,0,507,479,238,0,0,?,?,?,?
3482,'2018/04/23 23:18:26:750',135,522,476,253,0,0,499,479,253,0,0,?,?,?,?
3483,'2018/04/23 23:18:26:753',135,522,476,253,0,0,499,479,253,0,0,?,?,?,?
3484,'2018/04/23 23:18:26:845',135,522,476,253,0,0,499,483,249,0,0,?,?,?,?
3485,'2018/04/23 23:18:26:848',135,522,476,253,0,0,499,483,249,0,0,?,?,?,?
3486,'2018/04/23 23:18:26:942',135,522,476,253,0,0,515,476,253,0,0,?,?,?,?
3487,'2018/04/23 23:18:26:944',135,522,476,253,0,0,515,476,253,0,0,?,?,?,?
3488,'2018/04/23 23:18:27:037',135,522,476,253,0,0,507,476,253,0,0,?,?,?,?
3489,'2018/04/23 23:18:27:039',135,522,476,253,0,0,507,476,253,0,0,?,?,?,?
3490,'2018/04/23 23:18:29:533',136,519,472,253,0,0,503,468,257,0,0,?,?,?,?
3491,'2018/04/23 23:18:29:534',136,519,472,253,0,0,503,468,257,0,0,?,?,?,?
3492,'2018/04/23 23:18:29:629',136,519,472,253,0,0,507,472,249,0,0,?,?,?,?
3493,'2018/04/23 23:18:29:631',136,519,472,253,0,0,507,472,249,0,0,?,?,?,?
3494,'2018/04/23 23:18:29:724',136,519,472,253,0,0,507,472,253,0,0,?,?,?,?
3495,'2018/04/23 23:18:29:727',136,519,472,253,0,0,507,472,253,0,0,?,?,?,?
3496,'2018/04/23 23:18:29:823',136,519,472,253,0,0,519,472,253,0,0,?,?,?,?
3497,'2018/04/23 23:18:29:917',136,519,472,253,0,0,511,476,245,0,0,?,?,?,?
3498,'2018/04/23 23:18:29:919',136,519,472,253,0,0,511,476,245,0,0,?,?,?,?
3499,'2018/04/23 23:18:30:013',136,519,472,253,0,0,511,468,249,0,0,?,?,?,?
3500,'2018/04/23 23:18:30:108',136,519,472,253,0,0,507,476,230,0,0,?,?,?,?
3501,'2018/04/23 23:18:30:113',136,519,472,253,0,0,507,476,230,0,0,?,?,?,?
3502,'2018/04/23 23:18:30:205',136,519,472,253,0,0,522,476,284,0,0,?,?,?,?
3503,'2018/04/23 23:18:30:207',136,519,472,253,0,0,522,476,284,0,0,?,?,?,?
3504,'2018/04/23 23:18:30:301',136,519,472,253,0,0,526,460,269,0,0,?,?,?,?
3505,'2018/04/23 23:18:30:304',136,519,472,253,0,0,526,460,269,0,0,?,?,?,?
3506,'2018/04/23 23:18:30:397',136,519,472,253,0,0,515,456,249,0,0,?,?,?,?
3507,'2018/04/23 23:18:30:399',136,519,472,253,0,0,515,456,249,0,0,?,?,?,?
3508,'2018/04/23 23:18:30:494',136,519,472,253,0,0,519,464,234,0,0,?,?,?,?
3509,'2018/04/23 23:18:30:497',136,519,472,253,0,0,519,464,234,0,0,?,?,?,?
3510,'2018/04/23 23:18:30:589',136,519,472,253,0,0,515,476,238,0,0,?,?,?,?
3511,'2018/04/23 23:18:30:591',136,519,472,253,0,0,515,476,238,0,0,?,?,?,?
3512,'2018/04/23 23:18:30:685',136,519,472,253,0,0,507,468,257,0,0,?,?,?,?
3513,'2018/04/23 23:18:30:687',136,519,472,253,0,0,507,468,257,0,0,?,?,?,?
3514,'2018/04/23 23:18:30:780',136,519,472,253,0,0,507,468,257,0,0,?,?,?,?
3515,'2018/04/23 23:18:30:783',136,519,472,253,0,0,507,468,257,0,0,?,?,?,?
3516,'2018/04/23 23:18:30:877',136,519,472,253,0,0,499,476,245,0,0,?,?,?,?
3517,'2018/04/23 23:18:30:882',136,519,472,253,0,0,499,476,245,0,0,?,?,?,?
3518,'2018/04/23 23:18:30:972',136,519,472,253,0,0,507,468,245,0,0,?,?,?,?
3519,'2018/04/23 23:18:30:974',136,519,472,253,0,0,507,468,245,0,0,?,?,?,?
3520,'2018/04/23 23:18:31:069',136,519,472,253,0,0,503,472,249,0,0,?,?,?,?
3521,'2018/04/23 23:18:31:071',136,519,472,253,0,0,503,472,249,0,0,?,?,?,?
3522,'2018/04/23 23:18:31:165',136,519,472,253,0,0,507,464,253,0,0,?,?,?,?
3523,'2018/04/23 23:18:31:167',136,519,472,253,0,0,507,464,253,0,0,?,?,?,?
3524,'2018/04/23 23:18:31:261',136,519,472,253,0,0,507,468,249,0,0,?,?,?,?
3525,'2018/04/23 23:18:31:264',136,519,472,253,0,0,507,468,249,0,0,?,?,?,?
3526,'2018/04/23 23:18:31:359',136,511,476,249,0,0,511,476,249,0,0,?,?,?,?
3527,'2018/04/23 23:18:31:453',136,511,476,249,0,0,511,468,253,0,0,?,?,?,?
3528,'2018/04/23 23:18:31:455',136,511,476,249,0,0,511,468,253,0,0,?,?,?,?
3529,'2018/04/23 23:18:31:548',136,511,476,249,0,0,511,468,253,0,0,?,?,?,?
3530,'2018/04/23 23:18:31:551',136,511,476,249,0,0,511,468,253,0,0,?,?,?,?
3531,'2018/04/23 23:18:31:645',136,511,476,249,0,0,511,464,253,0,0,?,?,?,?
3532,'2018/04/23 23:18:31:648',136,511,476,249,0,0,511,464,253,0,0,?,?,?,?
3533,'2018/04/23 23:18:31:742',136,511,476,253,0,0,511,476,253,0,0,?,?,?,?
3534,'2018/04/23 23:18:31:837',136,511,476,253,0,0,507,468,253,0,0,?,?,?,?
3535,'2018/04/23 23:18:31:839',136,511,476,253,0,0,507,468,253,0,0,?,?,?,?
3536,'2018/04/23 23:18:40:669',137,538,440,261,0,0,694,483,339,0,0,?,?,?,?
3537,'2018/04/23 23:18:40:672',137,538,440,261,0,0,694,483,339,0,0,?,?,?,?
3538,'2018/04/23 23:18:40:764',137,538,440,261,0,0,694,483,339,0,0,?,?,?,?
3539,'2018/04/23 23:18:40:767',137,538,440,261,0,0,694,483,339,0,0,?,?,?,?
3540,'2018/04/23 23:18:40:860',137,538,440,261,0,0,690,487,343,0,0,?,?,?,?
3541,'2018/04/23 23:18:40:863',137,538,440,261,0,0,690,487,343,0,0,?,?,?,?
3542,'2018/04/23 23:18:40:956',137,538,440,261,0,0,706,483,351,0,0,?,?,?,?
3543,'2018/04/23 23:18:40:959',137,538,440,261,0,0,706,483,351,0,0,?,?,?,?
3544,'2018/04/23 23:18:41:053',137,538,440,261,0,0,706,487,343,0,0,?,?,?,?
3545,'2018/04/23 23:18:41:056',137,538,440,261,0,0,706,487,343,0,0,?,?,?,?
3546,'2018/04/23 23:18:41:149',137,538,440,261,0,0,698,483,355,0,0,?,?,?,?
3547,'2018/04/23 23:18:41:151',137,538,440,261,0,0,698,483,355,0,0,?,?,?,?
3548,'2018/04/23 23:18:41:245',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3549,'2018/04/23 23:18:41:248',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3550,'2018/04/23 23:18:41:341',137,538,440,261,0,0,702,487,343,0,0,?,?,?,?
3551,'2018/04/23 23:18:41:343',137,538,440,261,0,0,702,487,343,0,0,?,?,?,?
3552,'2018/04/23 23:18:41:437',137,538,440,261,0,0,702,483,347,0,0,?,?,?,?
3553,'2018/04/23 23:18:41:439',137,538,440,261,0,0,702,483,347,0,0,?,?,?,?
3554,'2018/04/23 23:18:41:534',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3555,'2018/04/23 23:18:41:536',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3556,'2018/04/23 23:18:41:629',137,538,440,261,0,0,698,487,355,0,0,?,?,?,?
3557,'2018/04/23 23:18:41:636',137,538,440,261,0,0,698,487,355,0,0,?,?,?,?
3558,'2018/04/23 23:18:41:725',137,538,440,261,0,0,702,487,347,0,0,?,?,?,?
3559,'2018/04/23 23:18:41:727',137,538,440,261,0,0,702,487,347,0,0,?,?,?,?
3560,'2018/04/23 23:18:41:821',137,538,440,261,0,0,706,487,351,0,0,?,?,?,?
3561,'2018/04/23 23:18:41:823',137,538,440,261,0,0,706,487,351,0,0,?,?,?,?
3562,'2018/04/23 23:18:41:918',137,538,440,261,0,0,702,483,351,0,0,?,?,?,?
3563,'2018/04/23 23:18:41:920',137,538,440,261,0,0,702,483,351,0,0,?,?,?,?
3564,'2018/04/23 23:18:42:014',137,538,440,261,0,0,702,483,351,0,0,?,?,?,?
3565,'2018/04/23 23:18:42:018',137,538,440,261,0,0,702,483,351,0,0,?,?,?,?
3566,'2018/04/23 23:18:42:109',137,538,440,261,0,0,702,487,347,0,0,?,?,?,?
3567,'2018/04/23 23:18:42:111',137,538,440,261,0,0,702,487,347,0,0,?,?,?,?
3568,'2018/04/23 23:18:42:205',137,538,440,261,0,0,706,487,343,0,0,?,?,?,?
3569,'2018/04/23 23:18:42:207',137,538,440,261,0,0,706,487,343,0,0,?,?,?,?
3570,'2018/04/23 23:18:42:302',137,538,440,261,0,0,694,483,355,0,0,?,?,?,?
3571,'2018/04/23 23:18:42:306',137,538,440,261,0,0,694,483,355,0,0,?,?,?,?
3572,'2018/04/23 23:18:42:397',137,538,440,261,0,0,694,483,355,0,0,?,?,?,?
3573,'2018/04/23 23:18:42:400',137,538,440,261,0,0,694,483,355,0,0,?,?,?,?
3574,'2018/04/23 23:18:42:493',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3575,'2018/04/23 23:18:42:496',137,538,440,261,0,0,698,483,351,0,0,?,?,?,?
3576,'2018/04/23 23:18:42:590',137,538,440,261,0,0,694,495,331,0,0,?,?,?,?
3577,'2018/04/23 23:18:42:593',137,538,440,261,0,0,694,495,331,0,0,?,?,?,?
3578,'2018/04/23 23:18:42:686',137,538,440,261,0,0,698,464,386,0,0,?,?,?,?
3579,'2018/04/23 23:18:42:689',137,538,440,261,0,0,698,464,386,0,0,?,?,?,?
3580,'2018/04/23 23:18:42:781',137,538,440,261,0,0,706,499,304,0,0,?,?,?,?
3581,'2018/04/23 23:18:42:783',137,538,440,261,0,0,706,499,304,0,0,?,?,?,?
3582,'2018/04/23 23:18:42:877',137,538,440,261,0,0,690,519,280,0,0,?,?,?,?
3583,'2018/04/23 23:18:42:879',137,538,440,261,0,0,690,519,280,0,0,?,?,?,?
3584,'2018/04/23 23:18:42:973',137,538,440,261,0,0,675,460,413,0,0,?,?,?,?
3585,'2018/04/23 23:18:42:975',137,538,440,261,0,0,675,460,413,0,0,?,?,?,?
3586,'2018/04/23 23:18:43:070',137,538,440,261,0,0,620,483,456,0,0,?,?,?,?
3587,'2018/04/23 23:18:43:072',137,538,440,261,0,0,620,483,456,0,0,?,?,?,?
3588,'2018/04/23 23:18:43:166',137,538,440,261,0,0,725,448,362,0,0,?,?,?,?
3589,'2018/04/23 23:18:43:168',137,538,440,261,0,0,725,448,362,0,0,?,?,?,?
3590,'2018/04/23 23:18:43:262',137,538,440,261,0,0,733,495,269,0,0,?,?,?,?
3591,'2018/04/23 23:18:43:265',137,538,440,261,0,0,733,495,269,0,0,?,?,?,?
3592,'2018/04/23 23:18:43:357',137,538,440,261,0,0,686,464,347,0,0,?,?,?,?
3593,'2018/04/23 23:18:43:360',137,538,440,261,0,0,686,464,347,0,0,?,?,?,?
3594,'2018/04/23 23:18:43:455',137,538,440,261,0,0,671,479,355,0,0,?,?,?,?
3595,'2018/04/23 23:18:43:458',137,538,440,261,0,0,671,479,355,0,0,?,?,?,?
3596,'2018/04/23 23:18:43:548',137,538,440,261,0,0,671,487,378,0,0,?,?,?,?
3597,'2018/04/23 23:18:43:551',137,538,440,261,0,0,671,487,378,0,0,?,?,?,?
3598,'2018/04/23 23:18:43:646',137,538,440,261,0,0,698,491,319,0,0,?,?,?,?
3599,'2018/04/23 23:18:43:648',137,538,440,261,0,0,698,491,319,0,0,?,?,?,?
3600,'2018/04/23 23:18:43:741',137,538,440,261,0,0,659,503,292,0,0,?,?,?,?
3601,'2018/04/23 23:18:43:743',137,538,440,261,0,0,659,503,292,0,0,?,?,?,?
3602,'2018/04/23 23:18:43:836',137,538,440,261,0,0,698,464,300,0,0,?,?,?,?
3603,'2018/04/23 23:18:43:838',137,538,440,261,0,0,698,464,300,0,0,?,?,?,?
3604,'2018/04/23 23:18:43:933',137,538,440,261,0,0,686,507,370,0,0,?,?,?,?
3605,'2018/04/23 23:18:43:935',137,538,440,261,0,0,686,507,370,0,0,?,?,?,?
3606,'2018/04/23 23:18:44:029',137,538,440,261,0,0,737,417,339,0,0,?,?,?,?
3607,'2018/04/23 23:18:44:032',137,538,440,261,0,0,737,417,339,0,0,?,?,?,?
3608,'2018/04/23 23:18:44:125',137,538,440,261,0,0,679,550,347,0,0,?,?,?,?
3609,'2018/04/23 23:18:44:128',137,538,440,261,0,0,679,550,347,0,0,?,?,?,?
3610,'2018/04/23 23:18:44:222',137,538,440,261,0,0,788,460,339,0,0,?,?,?,?
3611,'2018/04/23 23:18:44:225',137,538,440,261,0,0,788,460,339,0,0,?,?,?,?
3612,'2018/04/23 23:18:44:317',137,538,440,261,0,0,679,452,288,0,0,?,?,?,?
3613,'2018/04/23 23:18:44:320',137,538,440,261,0,0,679,452,288,0,0,?,?,?,?
3614,'2018/04/23 23:18:44:413',137,538,440,261,0,0,647,507,398,0,0,?,?,?,?
3615,'2018/04/23 23:18:44:415',137,538,440,261,0,0,647,507,398,0,0,?,?,?,?
3616,'2018/04/23 23:18:44:509',137,538,440,261,0,0,663,573,362,0,0,?,?,?,?
3617,'2018/04/23 23:18:44:511',137,538,440,261,0,0,663,573,362,0,0,?,?,?,?
3618,'2018/04/23 23:18:44:606',137,538,440,261,0,0,698,401,331,0,0,?,?,?,?
3619,'2018/04/23 23:18:44:608',137,538,440,261,0,0,698,401,331,0,0,?,?,?,?
3620,'2018/04/23 23:18:44:702',137,538,440,261,0,0,718,491,257,0,0,?,?,?,?
3621,'2018/04/23 23:18:44:705',137,538,440,261,0,0,718,491,257,0,0,?,?,?,?
3622,'2018/04/23 23:18:44:798',137,538,440,261,0,0,663,507,390,0,0,?,?,?,?
3623,'2018/04/23 23:18:44:800',137,538,440,261,0,0,663,507,390,0,0,?,?,?,?
3624,'2018/04/23 23:18:44:894',137,538,440,261,0,0,620,468,440,0,0,?,?,?,?
3625,'2018/04/23 23:18:44:896',137,538,440,261,0,0,620,468,440,0,0,?,?,?,?
3626,'2018/04/23 23:18:44:989',137,538,440,261,0,0,706,464,312,0,0,?,?,?,?
3627,'2018/04/23 23:18:44:992',137,538,440,261,0,0,706,464,312,0,0,?,?,?,?
3628,'2018/04/23 23:18:45:085',137,538,440,261,0,0,682,479,300,0,0,?,?,?,?
3629,'2018/04/23 23:18:45:088',137,538,440,261,0,0,682,479,300,0,0,?,?,?,?
3630,'2018/04/23 23:18:45:181',137,538,440,261,0,0,675,479,335,0,0,?,?,?,?
3631,'2018/04/23 23:18:45:183',137,538,440,261,0,0,675,479,335,0,0,?,?,?,?
3632,'2018/04/23 23:18:45:277',137,538,440,261,0,0,690,483,335,0,0,?,?,?,?
3633,'2018/04/23 23:18:45:280',137,538,440,261,0,0,690,483,335,0,0,?,?,?,?
3634,'2018/04/23 23:18:45:373',137,538,440,261,0,0,671,472,347,0,0,?,?,?,?
3635,'2018/04/23 23:18:45:375',137,538,440,261,0,0,671,472,347,0,0,?,?,?,?
3636,'2018/04/23 23:18:45:469',137,538,440,261,0,0,682,472,316,0,0,?,?,?,?
3637,'2018/04/23 23:18:45:472',137,538,440,261,0,0,682,472,316,0,0,?,?,?,?
3638,'2018/04/23 23:18:45:567',137,698,503,222,0,0,698,503,222,0,0,?,?,?,?
3639,'2018/04/23 23:18:45:661',137,698,503,222,0,0,667,483,308,0,0,?,?,?,?
3640,'2018/04/23 23:18:45:663',137,698,503,222,0,0,667,483,308,0,0,?,?,?,?
3641,'2018/04/23 23:18:45:758',137,698,503,222,0,0,667,479,327,0,0,?,?,?,?
3642,'2018/04/23 23:18:45:761',137,698,503,222,0,0,667,479,327,0,0,?,?,?,?
3643,'2018/04/23 23:18:45:853',137,698,503,222,0,0,671,476,327,0,0,?,?,?,?
3644,'2018/04/23 23:18:45:855',137,698,503,222,0,0,671,476,327,0,0,?,?,?,?
3645,'2018/04/23 23:18:45:949',137,698,503,222,0,0,675,472,327,0,0,?,?,?,?
3646,'2018/04/23 23:18:45:951',137,698,503,222,0,0,675,472,327,0,0,?,?,?,?
3647,'2018/04/23 23:18:46:046',137,698,503,222,0,0,682,476,308,0,0,?,?,?,?
3648,'2018/04/23 23:18:46:048',137,698,503,222,0,0,682,476,308,0,0,?,?,?,?
3649,'2018/04/23 23:18:46:141',137,698,503,222,0,0,686,476,296,0,0,?,?,?,?
